zip_code;city;state;latitude;longitude
3077;Rotterdam;Zuid-Holland;51.894;4.525
3078;Rotterdam;Zuid-Holland;51.888;4.549
3079;Rotterdam;Zuid-Holland;51.886;4.536
3081;Rozenburg;Zuid-Holland;51.896;4.49
3082;Rotterdam;Zuid-Holland;51.894;4.467
3083;Rotterdam;Zuid-Holland;51.887;4.496
3084;Rotterdam;Zuid-Holland;51.878;4.485
3085;Rotterdam;Zuid-Holland;51.875;4.482
3086;Rotterdam;Zuid-Holland;51.877;4.477
3087;Rotterdam;Zuid-Holland;51.897;4.46
3088;Rotterdam;Zuid-Holland;51.875;4.44
3089;Rotterdam;Zuid-Holland;51.888;4.471
3100;Schiedam;Zuid-Holland;51.921;4.407
3101;Schiedam;Zuid-Holland;51.921;4.407
3102;Schiedam;Zuid-Holland;51.921;4.407
3109;Schiedam;Zuid-Holland;51.921;4.407
3111;Schiedam;Zuid-Holland;51.913;4.401
3112;Schiedam;Zuid-Holland;51.913;4.412
3113;Schiedam;Zuid-Holland;51.913;4.411
3114;Schiedam;Zuid-Holland;51.908;4.406
3115;Schiedam;Zuid-Holland;51.905;4.385
3116;Schiedam;Zuid-Holland;51.91;4.402
3117;Schiedam;Zuid-Holland;51.913;4.396
3118;Schiedam;Zuid-Holland;51.92;4.386
3119;Schiedam;Zuid-Holland;51.918;4.39
3121;Schiedam;Zuid-Holland;51.93;4.377
3122;Schiedam;Zuid-Holland;51.927;4.372
3123;Schiedam;Zuid-Holland;51.94;4.368
3124;Schiedam;Zuid-Holland;51.941;4.376
3125;Schiedam;Zuid-Holland;51.927;4.407
3130;Vlaardingen;Zuid-Holland;51.904;4.317
3131;Vlaardingen;Zuid-Holland;51.908;4.344
3132;Vlaardingen;Zuid-Holland;51.904;4.317
3133;Vlaardingen;Zuid-Holland;51.899;4.347
3134;Vlaardingen;Zuid-Holland;51.914;4.347
3135;Vlaardingen;Zuid-Holland;51.913;4.355
3136;Vlaardingen;Zuid-Holland;51.927;4.34
3137;Vlaardingen;Zuid-Holland;51.935;4.354
3138;Vlaardingen;Zuid-Holland;51.921;4.297
3140;Maassluis;Zuid-Holland;51.921;4.254
3141;Maassluis;Zuid-Holland;51.921;4.254
3142;Maassluis;Zuid-Holland;51.928;4.251
3143;Maassluis;Zuid-Holland;51.919;4.253
3144;Maassluis;Zuid-Holland;51.927;4.242
3145;Maassluis;Zuid-Holland;51.933;4.232
3146;Maassluis;Zuid-Holland;51.935;4.22
3147;Maassluis;Zuid-Holland;51.935;4.238
3150;Hoek van Holland;Zuid-Holland;51.977;4.131
3151;Hoek van Holland;Zuid-Holland;51.977;4.131
3155;Maasland;Zuid-Holland;51.937;4.275
3160;Rhoon;Zuid-Holland;51.856;4.417
3161;Rhoon;Zuid-Holland;51.856;4.417
3162;Rhoon;Zuid-Holland;51.86;4.477
3165;Rotterdam-Albrandswaard;Zuid-Holland;51.868;4.42
3170;Poortugaal;Zuid-Holland;51.858;4.398
3171;Poortugaal;Zuid-Holland;51.858;4.398
3172;Poortugaal;Zuid-Holland;51.845;4.395
3176;Poortugaal;Zuid-Holland;51.855;4.393
3180;Rozenburg;Zuid-Holland;52.274;4.744
3181;Rozenburg;Zuid-Holland;51.901;4.26
3190;Hoogvliet Rotterdam;Zuid-Holland;51.974;4.507
3191;Hoogvliet Rotterdam;Zuid-Holland;51.86;4.36
3192;Hoogvliet Rotterdam;Zuid-Holland;51.857;4.352
3193;Hoogvliet Rotterdam;Zuid-Holland;51.872;4.352
3194;Hoogvliet Rotterdam;Zuid-Holland;51.872;4.374
3195;Pernis Rotterdam;Zuid-Holland;51.891;4.387
3196;Botlek Rotterdam;Zuid-Holland;51.875;4.378
3197;Botlek Rotterdam;Zuid-Holland;51.89;4.262
3198;Europoort Rotterdam;Zuid-Holland;51.938;4.124
3199;Spijkenisse;Zuid-Holland;51.967;4.036
3200;Spijkenisse;Zuid-Holland;51.853;4.33
3201;Spijkenisse;Zuid-Holland;51.853;4.33
3202;Spijkenisse;Zuid-Holland;51.854;4.315
3203;Spijkenisse;Zuid-Holland;51.839;4.335
3204;Spijkenisse;Zuid-Holland;51.84;4.32
3205;Spijkenisse;Zuid-Holland;51.837;4.337
3206;Spijkenisse;Zuid-Holland;51.834;4.332
3207;Spijkenisse;Zuid-Holland;51.843;4.352
3208;Spijkenisse;Zuid-Holland;51.828;4.313
3209;Hekelingen;Zuid-Holland;51.826;4.344
3211;Geervliet;Zuid-Holland;51.86;4.264
3212;Simonshaven;Zuid-Holland;51.821;4.286
3214;Simonshaven;Zuid-Holland;51.818;4.259
3216;Abbenbroek;Zuid-Holland;51.848;4.245
3218;Heenvliet;Zuid-Holland;51.868;4.243
3220;Hellevoetsluis;Zuid-Holland;51.83;4.131
3221;Hellevoetsluis;Zuid-Holland;51.83;4.131
3222;Hellevoetsluis;Zuid-Holland;51.837;4.121
3223;Hellevoetsluis;Zuid-Holland;51.839;4.137
3224;Hellevoetsluis;Zuid-Holland;51.823;4.135
3225;Hellevoetsluis;Zuid-Holland;51.829;4.161
3227;Oudenhoorn;Zuid-Holland;51.825;4.191
3230;Brielle;Zuid-Holland;51.905;4.177
3231;Brielle;Zuid-Holland;51.905;4.177
3232;Brielle;Zuid-Holland;51.898;4.157
3233;Oostvoorne;Zuid-Holland;51.915;4.108
3234;Tinte;Zuid-Holland;51.887;4.138
3235;Rockanje;Zuid-Holland;51.873;4.064
3237;Vierpolders;Zuid-Holland;51.877;4.181
3238;Zwartewaal;Zuid-Holland;51.881;4.222
3240;Middelharnis;Zuid-Holland;51.753;4.165
3241;Middelharnis;Zuid-Holland;51.753;4.165
3243;Stad aan 't Haringvliet;Zuid-Holland;51.738;4.243
3244;Nieuwe-Tonge;Zuid-Holland;51.714;4.166
3245;Sommelsdijk;Zuid-Holland;51.759;4.154
3247;Dirksland;Zuid-Holland;51.747;4.1
3248;Melissant;Zuid-Holland;51.769;4.066
3249;Herkingen;Zuid-Holland;51.712;4.091
3250;Stellendam;Zuid-Holland;51.807;4.023
3251;Goedereede;Zuid-Holland;51.807;4.023
3252;Goedereede;Zuid-Holland;51.817;3.978
3253;Ouddorp;Zuid-Holland;51.808;3.936
3255;Oude-Tonge;Zuid-Holland;51.69;4.21
3256;Achthuizen;Zuid-Holland;51.675;4.279
3257;Ooltgensplaat;Zuid-Holland;51.681;4.349
3258;Den Bommel;Zuid-Holland;51.715;4.288
3260;Oud-Beijerland;Zuid-Holland;51.822;4.422
3261;Meerssen;Zuid-Holland;51.822;4.422
3262;Oud-Beijerland;Zuid-Holland;51.826;4.408
3263;Oud-Beijerland;Zuid-Holland;51.822;4.39
3264;Nieuw-Beijerland;Zuid-Holland;51.81;4.34
3265;Piershil;Zuid-Holland;51.793;4.311
3267;Goudswaard;Zuid-Holland;51.793;4.276
3270;Mijnsheerenland;Zuid-Holland;51.796;4.487
3271;Mijnsheerenland;Zuid-Holland;51.796;4.487
3273;Westmaas;Zuid-Holland;51.787;4.47
3274;Heinenoord;Zuid-Holland;51.827;4.476
3280;Numansdorp;Zuid-Holland;51.742;4.444
3281;Numansdorp;Zuid-Holland;51.742;4.444
3284;Zuid-Beijerland;Zuid-Holland;51.752;4.365
3286;Klaaswaal;Zuid-Holland;51.771;4.446
3290;Strijen;Zuid-Holland;51.742;4.552
3291;Strijen;Zuid-Holland;51.742;4.552
3292;Strijensas;Zuid-Holland;51.715;4.587
3293;Mookhoek;Zuid-Holland;51.752;4.597
3295;'s-Gravendeel;Zuid-Holland;51.778;4.623
3297;Puttershoek;Zuid-Holland;51.807;4.574
3299;Maasdam;Zuid-Holland;51.789;4.552
3300;Dordrecht;Zuid-Holland;51.804;4.699
3301;Dordrecht;Zuid-Holland;51.804;4.699
3311;Dordrecht;Zuid-Holland;51.817;4.664
3312;Dordrecht;Zuid-Holland;51.813;4.691
3313;Dordrecht;Zuid-Holland;51.814;4.711
3314;Dordrecht;Zuid-Holland;51.805;4.655
3315;Dordrecht;Zuid-Holland;51.799;4.72
3316;Dordrecht;Zuid-Holland;51.804;4.649
3317;Dordrecht;Zuid-Holland;51.794;4.649
3318;Dordrecht;Zuid-Holland;51.79;4.68
3319;Dordrecht;Zuid-Holland;51.792;4.688
3328;Dordrecht;Zuid-Holland;51.776;4.683
3329;Dordrecht;Zuid-Holland;51.787;4.707
3330;Zwijndrecht;Zuid-Holland;51.816;4.651
3331;Dordrecht;Zuid-Holland;51.816;4.651
3332;Zwijndrecht;Zuid-Holland;51.823;4.644
3333;Zwijndrecht;Zuid-Holland;51.811;4.636
3334;Zwijndrecht;Zuid-Holland;51.814;4.617
3335;Zwijndrecht;Zuid-Holland;51.818;4.618
3336;Heerjansdam;Zuid-Holland;51.811;4.617
3340;Hendrik-Ido-Ambacht;Zuid-Holland;51.846;4.632
3341;Hendrik-Ido-Ambacht;Zuid-Holland;51.84;4.658
3342;Hendrik-Ido-Ambacht;Zuid-Holland;51.846;4.632
3343;Hendrik-Ido-Ambacht;Zuid-Holland;51.837;4.624
3344;Hendrik-Ido-Ambacht;Zuid-Holland;51.829;4.652
3350;Papendrecht;Zuid-Holland;51.824;4.682
3351;Papendrecht;Zuid-Holland;51.824;4.682
3352;Papendrecht;Zuid-Holland;51.84;4.687
3353;Papendrecht;Zuid-Holland;51.828;4.692
3354;Papendrecht;Zuid-Holland;51.83;4.703
3355;Papendrecht;Zuid-Holland;51.835;4.7
3356;Papendrecht;Zuid-Holland;51.829;4.714
3360;Sliedrecht;Zuid-Holland;51.827;4.746
3361;Sliedrecht;Zuid-Holland;51.816;4.784
3362;Sliedrecht;Zuid-Holland;51.822;4.777
3363;Sliedrecht;Zuid-Holland;51.827;4.746
3364;Sliedrecht;Zuid-Holland;51.83;4.765
3366;Wijngaarden;Zuid-Holland;51.844;4.763
3370;Hardinxveld-Giessendam;Zuid-Holland;51.828;4.831
3371;Hardinxveld-Giessendam;Zuid-Holland;51.828;4.831
3372;Hardinxveld-Giessendam;Zuid-Holland;51.823;4.883
3373;Hardinxveld-Giessendam;Zuid-Holland;51.833;4.836
3380;Giessenburg;Zuid-Holland;51.849;4.893
3381;Giessenburg;Zuid-Holland;51.849;4.893
3400;IJsselstein;Utrecht;52.023;5.04
3401;IJsselstein;Utrecht;52.023;5.04
3402;IJsselstein;Utrecht;52.021;5.057
3403;IJsselstein;Utrecht;52.02;5.028
3404;IJsselstein;Utrecht;52.013;5.048
3405;Benschop;Utrecht;52.008;4.981
3410;Lopik;Utrecht;51.974;4.948
3411;Benschop;Utrecht;51.974;4.948
3412;Lopikerkapel;Utrecht;51.983;5.016
3413;Jaarsveld;Utrecht;51.969;4.977
3415;Polsbroek;Utrecht;51.975;4.847
3417;Montfoort;Utrecht;52.047;4.951
3420;Oudewater;Utrecht;52.023;4.872
3421;Oudewater;Utrecht;52.023;4.872
3425;Snelrewaard;Utrecht;52.025;4.875
3430;Nieuwegein;Utrecht;52.037;5.083
3431;Nieuwegein;Utrecht;52.037;5.083
3432;Nieuwegein;Utrecht;52.026;5.098
3433;Nieuwegein;Utrecht;52.007;5.101
3434;Nieuwegein;Utrecht;52.008;5.091
3435;Nieuwegein;Utrecht;52.025;5.071
3436;Nieuwegein;Utrecht;52.028;5.069
3437;Nieuwegein;Utrecht;52.04;5.075
3438;Nieuwegein;Utrecht;52.037;5.092
3439;Nieuwegein;Utrecht;52.024;5.118
3440;Woerden;Utrecht;50.014;4.683
3441;Woerden;Utrecht;52.085;4.88
3442;Woerden;Utrecht;52.077;4.88
3443;Woerden;Utrecht;52.087;4.892
3444;Woerden;Utrecht;52.095;4.896
3445;Woerden;Utrecht;52.086;4.892
3446;Woerden;Utrecht;52.083;4.897
3447;Woerden;Utrecht;52.075;4.896
3448;Woerden;Utrecht;52.079;4.87
3449;Woerden;Utrecht;52.085;4.873
3450;Vleuten;Utrecht;52.107;5.013
3451;Utrecht;Utrecht;52.107;5.013
3452;Vleuten;Utrecht;52.098;4.997
3453;De Meern;Utrecht;52.083;5.025
3454;De Meern;Utrecht;52.081;5.039
3455;Haarzuilens;Utrecht;52.123;4.983
3460;Linschoten;Utrecht;52.059;4.905
3461;Linschoten;Utrecht;52.059;4.905
3464;Papekop;Utrecht;52.046;4.853
3465;Driebruggen;Zuid-Holland;52.031;4.8
3466;Waarder;Zuid-Holland;52.059;4.829
3467;Hekendorp;Utrecht;52.017;4.823
3470;Kamerik;Utrecht;52.11;4.892
3471;Kamerik;Utrecht;52.11;4.892
3474;Zegveld;Utrecht;52.116;4.839
3480;Harmelen;Utrecht;52.086;4.966
3481;Harmelen;Utrecht;52.086;4.966
3500;Utrecht;Utrecht;52.093;5.076
3501;Utrecht;Utrecht;52.093;5.076
3502;Utrecht;Utrecht;52.093;5.076
3503;Utrecht;Utrecht;52.093;5.076
3504;Utrecht;Utrecht;52.093;5.076
3505;Utrecht;Utrecht;52.093;5.076
3506;Utrecht;Utrecht;52.093;5.076
3507;Utrecht;Utrecht;52.093;5.076
3508;Utrecht;Utrecht;52.093;5.076
3509;Utrecht;Utrecht;52.093;5.076
3511;Utrecht;Utrecht;52.092;5.116
3512;Utrecht;Utrecht;52.092;5.118
3513;Utrecht;Utrecht;52.096;5.108
3514;Utrecht;Utrecht;52.096;5.117
3515;Utrecht;Utrecht;52.1;5.119
3521;Utrecht;Utrecht;52.085;5.099
3522;Utrecht;Utrecht;52.076;5.12
3523;Ouddorp;Utrecht;52.076;5.124
3524;Utrecht;Utrecht;52.069;5.138
3525;Utrecht;Utrecht;52.066;5.118
3526;Utrecht;Utrecht;52.063;5.104
3527;Utrecht;Utrecht;52.074;5.086
3528;Utrecht;Utrecht;52.066;5.08
3531;Utrecht;Utrecht;52.088;5.102
3532;Utrecht;Utrecht;52.093;5.084
3533;Utrecht;Utrecht;52.083;5.087
3534;Utrecht;Utrecht;52.102;5.078
3540;Utrecht;Utrecht;52.076;5.099
3541;Utrecht;Utrecht;52.093;5.062
3542;Utrecht;Utrecht;52.108;5.066
3543;Utrecht;Utrecht;52.114;5.034
3544;Utrecht;Utrecht;52.082;5.063
3545;Utrecht;Utrecht;52.075;5.065
3546;Utrecht;Utrecht;52.042;5.059
3551;Utrecht;Utrecht;52.099;5.104
3552;Utrecht;Utrecht;52.104;5.109
3553;Utrecht;Utrecht;52.11;5.091
3554;Utrecht;Utrecht;52.108;5.095
3555;Utrecht;Utrecht;52.113;5.087
3561;Utrecht;Utrecht;52.116;5.129
3562;Utrecht;Utrecht;52.117;5.127
3563;Utrecht;Utrecht;52.117;5.109
3564;Utrecht;Utrecht;52.117;5.11
3565;Utrecht;Utrecht;52.123;5.09
3566;Utrecht;Utrecht;52.118;5.13
3571;Utrecht;Utrecht;52.107;5.119
3572;Utrecht;Utrecht;52.094;5.127
3573;Utrecht;Utrecht;52.106;5.142
3581;Utrecht;Utrecht;52.092;5.129
3582;Utrecht;Utrecht;52.084;5.13
3583;Utrecht;Utrecht;52.083;5.139
3584;Utrecht;Utrecht;52.078;5.145
3585;Utrecht;Utrecht;52.072;5.145
3600;Maarssen;Utrecht;52.14;5.046
3601;Maarssen;Utrecht;52.14;5.046
3602;Maarssen;Utrecht;52.129;5.055
3603;Maarssen;Utrecht;52.14;5.041
3604;Maarssen;Utrecht;52.125;5.057
3605;Maarssen;Utrecht;52.145;5.014
3606;Maarssen;Utrecht;52.13;5.037
3607;Maarssen;Utrecht;52.13;5.026
3608;Maarssen;Utrecht;52.121;5.033
3611;Oud Zuilen;Utrecht;52.129;5.065
3612;Tienhoven;Utrecht;52.156;5.083
3615;Westbroek;Utrecht;52.138;5.127
3620;Breukelen;Utrecht;52.171;5.004
3621;Breukelen;Utrecht;52.171;5.004
3625;Breukeleveen;Noord-Holland;52.173;5.069
3626;Nieuwer Ter Aa;Utrecht;52.188;4.988
3628;Kockengen;Utrecht;52.147;4.949
3630;Nieuwersluis;Utrecht;52.194;5.006
3631;Nieuwersluis;Utrecht;52.194;5.006
3632;Loenen aan de Vecht;Utrecht;52.204;5.018
3633;Loenen aan de Vecht;Utrecht;52.227;5.034
3634;Loenersloot;Utrecht;52.23;5.003
3640;Mijdrecht;Utrecht;52.203;4.864
3641;Mijdrecht;Utrecht;52.203;4.864
3642;Mijdrecht;Utrecht;52.201;4.868
3643;Mijdrecht;Utrecht;52.216;4.866
3645;Vinkeveen;Utrecht;52.221;4.935
3646;Waverveen;Utrecht;52.238;4.925
3648;Wilnis;Utrecht;52.195;4.907
3651;Zegveld;Zuid-Holland;52.153;4.863
3652;Woerdense Verlaat;Zuid-Holland;52.158;4.881
3653;Woerdense Verlaat;Zuid-Holland;52.153;4.863
3700;Zeist;Utrecht;52.081;5.24
3701;Zeist;Utrecht;52.081;5.24
3702;Zeist;Utrecht;52.086;5.232
3703;Zeist;Utrecht;52.08;5.231
3704;Zeist;Utrecht;52.087;5.226
3705;Zeist;Utrecht;52.09;5.229
3706;Zeist;Utrecht;52.101;5.226
3707;Zeist;Utrecht;52.093;5.242
3708;Zeist;Utrecht;52.074;5.259
3709;Zeist;Utrecht;52.065;5.256
3710;Austerlitz;Utrecht;52.09;5.298
3711;Zeist;Utrecht;52.093;5.296
3712;Zeist;Utrecht;52.111;5.254
3720;Bilthoven;Utrecht;52.114;5.192
3721;Bilthoven;Utrecht;52.114;5.192
3722;Bilthoven;Utrecht;52.128;5.206
3723;Bilthoven;Utrecht;52.127;5.188
3730;De Bilt;Utrecht;52.114;5.182
3731;De Bilt;Utrecht;52.114;5.182
3732;De Bilt;Utrecht;52.112;5.188
3734;Den Dolder;Utrecht;52.145;5.244
3735;Bosch en Duin;Utrecht;52.127;5.243
3737;Groenekan;Utrecht;52.125;5.146
3738;Maartensdijk;Utrecht;52.157;5.178
3739;Hollandsche Rading;Utrecht;52.176;5.176
3740;Baarn;Utrecht;52.22;5.259
3741;Baarn;Utrecht;52.212;5.295
3742;Baarn;Utrecht;52.211;5.3
3743;Baarn;Utrecht;52.195;5.281
3744;Baarn;Utrecht;52.197;5.274
3749;Lage Vuursche;Utrecht;52.179;5.224
3750;Bunschoten-Spakenburg;Utrecht;52.252;5.389
3751;Bunschoten-Spakenburg;Utrecht;52.252;5.389
3752;Bunschoten-Spakenburg;Utrecht;52.255;5.38
3754;Eemdijk;Utrecht;52.253;5.33
3755;Eemnes;Utrecht;52.26;5.25
3760;Soest;Utrecht;52.182;5.296
3761;Soest;Utrecht;52.182;5.296
3762;Soest;Utrecht;52.178;5.293
3763;Soest;Utrecht;52.179;5.265
3764;Soest;Utrecht;52.185;5.303
3765;Soest;Utrecht;52.172;5.288
3766;Soest;Utrecht;52.163;5.299
3768;Soest;Utrecht;52.163;5.305
3769;Soesterberg;Utrecht;52.122;5.288
3770;Barneveld;Gelderland;52.137;5.595
3771;Barneveld;Gelderland;52.137;5.595
3772;Barneveld;Gelderland;52.133;5.586
3773;Barneveld;Gelderland;52.14;5.609
3774;Kootwijkerbroek;Gelderland;52.151;5.666
3775;Kootwijk;Gelderland;52.181;5.765
3776;Stroe;Gelderland;52.184;5.694
3780;Voorthuizen;Gelderland;52.172;5.579
3781;Voorthuizen;Gelderland;52.181;5.59
3784;Terschuur;Gelderland;52.167;5.518
3785;Zwartebroek;Gelderland;52.187;5.533
3790;Achterveld;Utrecht;52.133;5.517
3791;Achterveld;Utrecht;52.136;5.496
3792;Achterveld;Gelderland;52.133;5.517
3794;De Glind;Gelderland;52.112;5.499
3800;Amersfoort;Utrecht;52.177;5.381
3802;Amersfoort;Utrecht;52.177;5.381
3811;Amersfoort;Utrecht;52.154;5.388
3812;Amersfoort;Utrecht;52.155;5.376
3813;Amersfoort;Utrecht;52.16;5.384
3814;Amersfoort;Utrecht;52.159;5.399
3815;Amersfoort;Utrecht;52.167;5.4
3816;Amersfoort;Utrecht;52.153;5.4
3817;Amersfoort;Utrecht;52.151;5.391
3818;Amersfoort;Utrecht;52.144;5.381
3819;Amersfoort;Utrecht;52.161;5.345
3821;Amersfoort;Utrecht;52.175;5.411
3822;Amersfoort;Utrecht;52.184;5.411
3823;Amersfoort;Utrecht;52.182;5.392
3824;Amersfoort;Utrecht;52.196;5.369
3825;Amersfoort;Utrecht;52.197;5.406
3826;Amersfoort;Utrecht;52.199;5.429
3828;Hoogland;Utrecht;52.18;5.374
3829;Hooglanderveen;Utrecht;52.189;5.431
3830;Leusden;Utrecht;52.132;5.432
3831;Leusden;Utrecht;52.136;5.436
3832;Leusden;Utrecht;52.12;5.409
3833;Leusden;Utrecht;52.14;5.415
3834;Leusden;Utrecht;52.128;5.431
3835;Stoutenburg;Utrecht;52.152;5.448
3836;Stoutenburg Noord;Utrecht;52.163;5.462
3840;Harderwijk;Gelderland;52.352;5.622
3841;Harderwijk;Gelderland;52.352;5.622
3842;Harderwijk;Gelderland;52.343;5.624
3843;Harderwijk;Gelderland;52.336;5.622
3844;Harderwijk;Gelderland;52.333;5.62
3845;Harderwijk;Gelderland;52.329;5.608
3846;Harderwijk;Gelderland;52.352;5.626
3847;Harderwijk;Gelderland;52.325;5.651
3848;Harderwijk;Gelderland;52.342;5.654
3849;Harderwijk;Gelderland;52.352;5.65
3850;Ermelo;Gelderland;52.289;5.615
3851;Ermelo;Gelderland;52.289;5.615
3852;Ermelo;Gelderland;52.304;5.631
3853;Ermelo;Gelderland;52.295;5.605
3860;Nijkerk;Gelderland;52.219;5.479
3861;Nijkerk;Gelderland;52.223;5.484
3862;Putten;Gelderland;52.222;5.488
3863;Nijkerk;Gelderland;52.215;5.471
3864;Nijkerkerveen;Gelderland;52.196;5.471
3868;Nijkerk;Gelderland;52.21;5.462
3870;Hoevelaken;Gelderland;52.176;5.461
3871;Hoevelaken;Gelderland;52.176;5.461
3880;Putten;Gelderland;52.26;5.597
3881;Putten;Gelderland;52.26;5.596
3882;Putten;Gelderland;52.259;5.609
3886;Garderen;Gelderland;52.231;5.715
3888;Uddel;Gelderland;52.256;5.784
3890;Zeewolde;Flevoland;52.357;5.51
3891;Zeewolde;Flevoland;52.332;5.544
3892;Zeewolde;Flevoland;52.329;5.541
3893;Zeewolde;Flevoland;52.326;5.522
3894;Zeewolde;Flevoland;52.338;5.534
3895;Zeewolde;Flevoland;52.347;5.516
3896;Zeewolde;Flevoland;52.288;5.398
3897;Zeewolde;Flevoland;52.348;5.498
3898;Zeewolde;Flevoland;52.363;5.542
3899;Zeewolde;Flevoland;52.357;5.51
3900;Veenendaal;Utrecht;52.026;5.555
3901;Veenendaal;Utrecht;52.026;5.555
3902;Veenendaal;Utrecht;52.034;5.566
3903;Veenendaal;Utrecht;52.019;5.553
3904;Veenendaal;Utrecht;52.024;5.546
3905;Veenendaal;Utrecht;52.024;5.546
3906;Veenendaal;Utrecht;52.029;5.532
3907;Veenendaal;Utrecht;52.033;5.59
3910;Rhenen;Utrecht;51.955;5.575
3911;Rhenen;Utrecht;51.955;5.575
3912;Rhenen;Utrecht;51.964;5.564
3920;Elst;Utrecht;51.916;5.853
3921;Rhenen;Utrecht;51.985;5.491
3922;Elst Ut;Utrecht;51.986;5.482
3925;Scherpenzeel;Gelderland;52.077;5.474
3927;Renswoude;Utrecht;52.074;5.543
3930;Woudenberg;Utrecht;52.072;5.452
3931;Woudenberg;Utrecht;52.084;5.407
3940;Doorn;Utrecht;52.04;5.303
3941;Doorn;Utrecht;52.04;5.303
3945;Wijk bij Duurstede;Utrecht;51.995;5.318
3947;Langbroek;Utrecht;51.992;5.376
3950;Maarn;Utrecht;52.062;5.371
3951;Maarn;Utrecht;52.062;5.371
3953;Amerongen;Utrecht;52.058;5.396
3956;Leersum;Utrecht;52.017;5.429
3958;Amerongen;Utrecht;52.009;5.471
3959;Woudenberg;Utrecht;52.036;5.492
3960;Wijk bij Duurstede;Utrecht;51.975;5.341
3961;Wijk bij Duurstede;Utrecht;51.97;5.349
3962;Wijk bij Duurstede;Utrecht;51.98;5.339
3970;Driebergen-Rijsenburg;Utrecht;52.06;5.301
3971;Driebergen-Rijsenburg;Utrecht;52.06;5.301
3972;Driebergen-Rijsenburg;Utrecht;52.044;5.288
3980;Bunnik;Utrecht;52.064;5.206
3981;Zeewolde;Utrecht;52.064;5.206
3984;Odijk;Utrecht;52.053;5.24
3985;Werkhoven;Utrecht;52.026;5.243
3989;Ossenwaard;Utrecht;51.992;5.139
3990;Houten;Utrecht;52.025;5.165
3991;Houten;Utrecht;52.025;5.165
3992;Houten;Utrecht;52.04;5.148
3993;Houten;Utrecht;52.039;5.167
3994;Houten;Utrecht;52.021;5.178
3995;Houten;Utrecht;52.029;5.172
3997;'t Goy;Utrecht;52.009;5.197
3998;Schalkwijk;Utrecht;51.989;5.2
3999;Tull en 't Waal;Utrecht;52;5.132
4000;Tiel;Gelderland;51.889;5.424
4001;Tiel;Gelderland;51.888;5.432
4002;Tiel;Gelderland;51.891;5.425
4003;Tiel;Gelderland;51.897;5.429
4004;Tiel;Gelderland;51.885;5.412
4005;Tiel;Gelderland;51.891;5.44
4006;Tiel;Gelderland;51.877;5.419
4007;Tiel;Gelderland;51.866;5.404
4010;Zoelen;Gelderland;51.898;5.393
4011;Ommeren;Gelderland;51.898;5.393
4012;Buren;Gelderland;51.895;5.384
4013;Kapel Avezaath;Gelderland;51.881;5.374
4014;Wadenoijen;Gelderland;51.873;5.376
4016;Kapel-Avezaath;Gelderland;51.88;5.355
4017;Kerk Avezaath;Gelderland;51.895;5.397
4020;Maurik;Gelderland;51.959;5.412
4021;Eck en Wiel;Gelderland;51.959;5.412
4023;Rijswijk (GLD);Gelderland;51.953;5.37
4024;Eck en Wiel;Gelderland;51.969;5.442
4030;Ingen;Gelderland;51.959;5.49
4031;Ingen;Gelderland;51.959;5.49
4032;Ommeren;Gelderland;51.941;5.462
4033;Lienden;Gelderland;51.946;5.517
4040;Kesteren;Gelderland;51.934;5.574
4041;Kesteren;Gelderland;51.934;5.574
4043;Opheusden;Gelderland;51.93;5.624
4050;Ochten;Gelderland;51.907;5.565
4051;Kesteren;Gelderland;51.907;5.565
4053;IJzendoorn;Gelderland;51.912;5.527
4054;Echteld;Gelderland;51.913;5.505
4060;Ophemert;Gelderland;51.845;5.39
4061;Ophemert;Gelderland;51.845;5.39
4062;Zennewijnen;Gelderland;51.865;5.415
4063;Heesselt;Gelderland;51.813;5.343
4064;Ophemert;Gelderland;51.826;5.376
4100;Culemborg;Gelderland;51.959;5.222
4101;Culemborg;Gelderland;51.959;5.222
4102;Culemborg;Gelderland;51.953;5.234
4103;Culemborg;Gelderland;51.948;5.227
4104;Culemborg;Gelderland;51.946;5.223
4105;Culemborg;Gelderland;51.952;5.22
4106;Culemborg;Gelderland;51.943;5.194
4107;Culemborg;Gelderland;51.947;5.164
4110;Zoelmond;Gelderland;51.945;5.305
4111;Zoelmond;Gelderland;51.945;5.305
4112;Beusichem;Gelderland;51.953;5.29
4115;Asch;Gelderland;51.936;5.327
4116;Buren;Gelderland;51.91;5.333
4117;Erichem;Gelderland;51.904;5.357
4119;Ravenswaaij;Gelderland;51.943;5.31
4121;Everdingen;Utrecht;51.965;5.156
4122;Zijderveld;Utrecht;51.942;5.142
4124;Hagestein;Utrecht;51.978;5.116
4126;Hei- en Boeicop;Zuid-Holland;51.944;5.048
4128;Lexmond;Zuid-Holland;51.963;5.036
4130;Vianen;Utrecht;51.995;5.101
4131;Vianen;Utrecht;51.995;5.101
4132;Vianen;Utrecht;51.996;5.091
4133;Vianen;Utrecht;51.984;5.088
4140;Leerdam;Zuid-Holland;51.893;5.095
4141;Leerdam;Zuid-Holland;51.893;5.095
4142;Leerdam;Zuid-Holland;51.892;5.088
4143;Leerdam;Zuid-Holland;51.896;5.092
4145;Schoonrewoerd;Zuid-Holland;51.919;5.116
4147;Asperen;Gelderland;51.882;5.115
4151;Acquoy;Gelderland;51.875;5.121
4152;Rhenoy;Gelderland;51.882;5.156
