postcode;stedelijkheid;n;longitude;latitude
4023;5;25;5.361065600000001;51.9526796
4024;5;44;5.4514362;51.9750646
4031;5;53;5.4756183;51.9633265
4032;5;21;5.4693913;51.9317789
4033;5;142;5.523955099999999;51.93984090000001
4041;4,75833;120;5.5726694;51.934891
4043;4,48182;110;5.625225599999999;51.93239
4051;5;114;5.5853831;51.9157203
4053;5;25;5.5307903;51.9076919
4054;5;39;5.4838644;51.9045855
4061;5;56;5.3744424;51.8513306
4062;5;6;5.398832899999999;51.8581611
4063;5;15;5.345015;51.8182433
4064;5;22;5.3600829;51.8281489
4101;2,55072;207;5.237711;51.96353870000001
4102;2,80311;193;5.2511826;51.9563063
4103;2,6383;47;5.2416589;51.94081569999999
4104;3,8;15;5.210373199999999;51.9408786
4105;2,9537;216;5.2058155;51.9516895
4106;5;3;5.1834397;51.9553293
4107;5;16;5.1795081;51.934285
4111;5;23;5.2943443;51.9318274
4112;5;86;5.2749615;51.95126399999999
4115;5;13;5.323271699999999;51.9278706
4116;5;90;5.3192373;51.9068411
4117;5;16;5.340599699999999;51.8979206
4119;5;13;5.3300788;51.9461285
4121;5;29;5.1573118;51.9564768
4122;5;19;5.1254975;51.9446047
4124;5;31;5.1220252;51.9792407
4126;5;20;5.0751317;51.93883109999999
4128;5;65;5.0174384;51.9466074
4131;3,63281;128;5.0939668;51.9698452
4132;3,00826;121;5.0885226;51.993961
4133;3,92806;139;5.0697869;51.9815011
4141;2,68148;135;5.1092767;51.8922904
4142;3,0365;137;5.0822693;51.8881603
4143;3,02985;134;5.0954114;51.90614249999999
4145;5;35;5.1253566;51.92604919999999
4147;4,575;80;5.1008315;51.882058
4151;5;25;5.130614899999999;51.8834127
4152;5;24;5.1475409;51.9038739
4153;5;101;5.1997082;51.90158049999999
4155;5;15;5.155531799999999;51.8584808
4156;5;25;5.1807709;51.870617
4157;5;22;5.2068347;51.8694663
4158;5;57;5.2459479;51.86772860000001
4161;5;62;5.0719166;51.8674128
4163;5;6;5.0738381;51.8779262
4171;5;73;5.1283818;51.8358334
4174;5;32;5.17489;51.83909209999999
4175;5;73;5.2119727;51.8268633
4176;5;19;5.2352513;51.82847700000001
4181;5;64;5.2530215;51.8356283
4182;5;16;5.283842;51.84219239999999
4184;5;37;5.314432800000001;51.83022099999999
4185;5;19;5.31745;51.8459748
4191;3,68952;248;5.3001383;51.8758978
4194;4,45833;72;5.2943678;51.86291
4196;5;60;5.2539039;51.9097764
4197;4,89189;37;5.287324799999999;51.8950255
4201;1,94149;188;4.973391599999999;51.8292517
4202;3,33333;6;4.9428276;51.8318635
4203;2,55556;9;4.9490855;51.8349094
4204;2,58434;166;4.9474733;51.83961000000001
4205;2,15625;256;4.9669538;51.8480559
4206;2,22059;68;4.9827054;51.844742
4207;2,91064;235;4.9937947;51.8336817
4208;4,5;2;5.019752100000001;51.8325769
4209;5;36;4.9317427;51.8521849
4211;5;23;5.0291399;51.8573304
4212;5;6;5.009615999999999;51.8488949
4213;4,65217;23;5.0132241;51.8235902
4214;5;68;5.0503989;51.83920759999999
4221;5;38;4.9874833;51.889566
4223;5;37;4.9317676;51.8707217
4225;5;44;4.9373778;51.90227729999999
4231;5;85;4.9801467;51.921678
4233;5;71;4.957889499999999;51.94382650000001
4235;5;18;4.9430279;51.9524064
4241;4,83019;106;4.9966957;51.8679825
4243;5;25;5.0134859;51.88846119999999
4245;5;34;5.0452324;51.9189065
4247;5;25;5.037588899999999;51.8768345
4251;3,80822;292;4.831879499999999;51.7848756
4254;4,21875;128;4.935397;51.81761789999999
4255;5;93;4.9131423;51.7656401
4261;4,38931;131;5.1073758;51.757362
4264;5;51;5.094537;51.7764339
4265;5;40;5.081328;51.7399813
4266;5;20;5.0517105;51.7386142
4267;5;12;5.0478976;51.7176316
4268;5;20;5.010986099999999;51.7297836
4269;5;11;5.0240075;51.7477333
4271;5;75;4.9592627;51.7319775
4273;5;102;4.9020448;51.7396642
4281;5;71;5.0463849;51.781156
4283;5;46;5.0204606;51.7822658
4284;5;47;5.0075751;51.80133530000001
4285;4,60656;122;4.987247;51.81543079999999
4286;5;105;4.9612276;51.7794896
4287;5;5;5.0028442;51.7750811
4288;5;13;4.998256899999999;51.7858572
4301;3,31348;319;3.9277791;51.6442354
4302;4;22;3.9006627;51.6438196
4303;4,85714;14;3.9282317;51.6587274
4305;5;32;3.9896892;51.6316018
4306;5;85;3.9926998;51.6525988
4307;5;72;4.0434953;51.6508627
4308;5;19;4.043750999999999;51.6745989
4311;4,48413;126;4.083158;51.6600441
4315;5;45;3.9916223;51.6895752
4316;5;43;3.9523769;51.7278606
4317;5;43;3.9337126;51.6862483
4318;5;71;3.898719;51.7322918
4321;5;47;3.8900269;51.6929796
4322;5;64;3.8619566;51.72030179999999
4323;5;23;3.8238824;51.7215456
4325;5;103;3.7618973;51.7341054
4326;5;20;3.7949831;51.7198412
4327;5;15;3.8118462;51.7034573
4328;5;204;3.7379333;51.6979115
4331;1,17293;266;3.613585499999999;51.4989019
4332;2,73016;126;3.6344616;51.5140456
4333;3,42105;152;3.6100258;51.52006249999999
4334;2,90625;96;3.5898423;51.5101547
4335;2,51905;210;3.5934135;51.4889979
4336;2,10119;168;3.6115484;51.4831807
4337;2,22277;202;3.6310466;51.48784029999999
4338;4,66667;9;3.644966;51.4979322
4339;5;55;3.6652189;51.4841482
4341;4,45625;160;3.6819249;51.515199
4351;5;76;3.659541699999999;51.5369558
4352;5;23;3.6218285;51.5381245
4353;5;69;3.5980531;51.549386
4354;5;54;3.6147028;51.580478
4356;5;121;3.5504784;51.5718999
4357;5;79;3.4947902;51.5551355
4361;5;100;3.4573648;51.53255009999999
4363;5;61;3.5088248;51.5415536
4364;5;54;3.5702356;51.5291744
4365;5;46;3.5187213;51.5202012
4371;4,97638;127;3.5510009;51.47713659999999
4373;5;46;3.528605;51.4988549
4374;5;86;3.47981;51.51083449999999
4381;1,63433;268;3.5796868;51.4433989
4382;1,59108;269;3.5942779;51.4468962
4383;1,81633;98;3.5723107;51.45939749999999
4384;3,40323;186;3.5455371;51.4588944
4385;2,6281;121;3.5663842;51.4622071
4386;3,0101;99;3.5733175;51.4672553
4387;3,94118;17;3.5913881;51.4732785
4388;3,0219;274;3.6032459;51.4676556
4389;4,85185;27;3.675011;51.4628016
4401;4,14607;178;4.033356299999999;51.4931278
4411;5;117;4.1544478;51.4100025
4413;4,76471;119;4.0888776;51.438596
4414;5;44;4.0858101;51.4176701
4415;5;14;4.0742465;51.44699379999999
4416;5;120;4.0343661;51.4562614
4417;5;61;4.0141691;51.4701056
4421;4,38793;232;3.961666;51.47978149999999
4423;5;18;3.9909607;51.4630056
4424;5;97;3.985831;51.5158066
4431;4,55263;114;3.9012597;51.455501
4433;5;32;3.9109148;51.4341446
4434;5;45;3.8731716;51.4353963
4435;5;36;3.882834799999999;51.4140488
4436;5;35;3.8436922;51.404826
4437;5;19;3.8171484;51.3951827
4438;5;26;3.7914083;51.4144103
4441;5;53;3.810315699999999;51.43745370000001
4443;5;28;3.8494668;51.4466927
4444;5;28;3.8538071;51.47811
4451;4,30409;171;3.8076066;51.4638358
4453;5;69;3.775466499999999;51.4596142
4454;5;51;3.7461153;51.4290056
4455;5;42;3.7252188;51.4612193
4456;5;64;3.7419932;51.4922497
4458;5;67;3.8174791;51.48981999999999
4461;2,18663;359;3.892463599999999;51.5057781
4462;2,84865;185;3.8930546;51.4873385
4463;3,13971;136;3.8813131;51.5166751
4464;3,94118;34;3.904783699999999;51.514581
4465;5;29;3.9135898;51.5208686
4471;5;98;3.7910021;51.5275218
4472;5;31;3.8602182;51.50157919999999
4474;5;28;3.9507232;51.5143606
4475;5;20;3.8862933;51.5296728
4481;3,6375;80;3.9338321;51.5070314
4482;5;3;3.9192899;51.4825192
4484;5;91;3.8149249;51.56361210000001
4485;5;26;3.8668764;51.5724505
4486;5;67;3.824834399999999;51.5896346
4491;5;51;3.7546886;51.586627
4493;5;111;3.6958533;51.5726857
4494;5;17;3.7609628;51.562718
4501;4,18785;181;3.4881444;51.3266603
4503;5;57;3.5183193;51.3677544
4504;5;40;3.4503983;51.3750226
4505;5;34;3.4465204;51.3436355
4506;5;62;3.4186095;51.3707018
4507;5;62;4.445034;51.5469523
4508;5;37;3.5546612;51.308922
4511;4,16568;169;3.5528408;51.3929752
4513;5;35;3.6501162;51.3689796
4515;5;101;3.6183318;51.3174688
4521;5;74;3.6904308;51.341465
4522;5;26;3.6446496;51.3271496
4524;5;126;3.4083802;51.2870378
4525;5;33;3.3933198;51.342562
4527;5;95;3.4524996;51.2909917
4528;5;26;3.5009202;51.2790675
4529;5;37;3.459748;51.248834
4531;3,5098;102;3.8183232;51.3347463
4532;2,51099;182;3.842656;51.3287022
4533;4,22368;76;3.8712089;51.3303877
4535;3,51402;107;3.8578955;51.313768
4536;3,03448;87;3.8474786;51.31804649999999
4537;2,72414;116;3.8370607;51.3223242
4538;4,16667;24;3.8397799;51.3078029
4539;5;8;3.8745076;51.2974779
4541;5;87;3.8529042;51.2890087
4542;5;110;3.7876682;51.3173695
4543;5;103;3.9409158;51.3333155
4551;4,52247;178;3.8111009;51.2589067
4553;5;85;3.7389975;51.2822058
4554;5;69;3.8512331;51.2313826
4561;3,92332;313;4.0283126;51.283112
4562;4,7931;29;4.069719099999999;51.275124
4564;4,63441;93;4.0523795;51.25343400000001
4565;5;10;4.0649197;51.2529996
4566;5;35;4.0112657;51.2522266
4567;5;71;4.103634599999999;51.280499
4568;5;44;4.1868695;51.3300412
4569;5;48;4.0916797;51.3281515
4571;4,00372;269;3.9320774;51.27064319999999
4574;5;43;3.8956826;51.235155
4575;5;10;3.9052638;51.2138719
4576;5;82;3.9596854;51.2434944
4581;5;62;3.9826149;51.3161585
4583;5;15;4.0481602;51.3112893
4584;5;13;4.044906699999999;51.3323995
4585;5;33;3.9996571;51.3470787
4586;5;20;4.0527095;51.3426316
4587;5;98;4.0640448;51.3553686
4588;5;21;4.0182442;51.3884675
4589;5;20;3.9789986;51.3792968
4611;1,43599;289;4.291737400000001;51.4971259
4612;4,22222;9;4.262789;51.4955485
4613;2,40476;84;4.279852099999999;51.5028246
4614;3,09901;202;4.3167882;51.514636
4615;1,92958;142;4.2851668;51.4855217
4616;2;2;4.292436100000001;51.46025849999999
4617;3,55357;112;4.2694947;51.4768821
4621;1,68504;127;4.3022364;51.49279319999999
4622;3,35294;17;4.3377995;51.5059628
4623;2,54545;88;4.3389369;51.4927583
4624;2,22619;168;4.3483687;51.47135480000001
4625;4,21519;79;4.3130711;51.4700261
4631;4,04115;243;4.3379498;51.44543179999999
4634;4,88;50;4.2895639;51.420913
4635;5;75;4.3815173;51.4385523
4641;4,3883;188;4.331445299999999;51.4036003
4645;4,24806;129;4.3843282;51.3753539
4651;4,05294;340;4.332093800000001;51.572025
4652;4;6;4.3144548;51.59244229999999
4655;5;38;4.2367061;51.6176824
4661;3,79928;279;4.2675991;51.5269673
4664;5;61;4.258104299999999;51.5483827
4671;4,30387;181;4.3674195;51.6339963
4675;5;74;4.1547955;51.6258811
4681;5;80;4.2263588;51.5916907
4691;4,20976;205;4.1985853;51.5347223
4693;5;74;4.131173899999999;51.5529162
4694;5;71;4.1027287;51.5328435
4695;4,47887;142;4.074902;51.5601504
4696;5;61;4.0216867;51.5883325
4697;5;118;4.1120056;51.59574869999999
4698;5;89;4.1850659;51.5720852
4701;1,66667;186;4.4572566;51.5330891
4702;2,35583;326;4.4744453;51.5403381
4703;2,56279;215;4.4234785;51.5422694
4704;4,2;15;4.4606109;51.5540379
4705;4,71429;21;4.4916472;51.547585
4706;3,19841;252;4.4982513;51.52889140000001
4707;2,45015;331;4.4694014;51.5089246
4708;3,02857;175;4.4295504;51.49990349999999
4709;5;70;4.466044;51.48799040000001
4711;3,56769;229;4.588226;51.5491203
4714;4,34014;147;4.6130681;51.5244353
4715;4,45522;134;4.549257;51.5269258
4721;5;45;4.5313899;51.4960157
4722;5;9;4.5732357;51.4970253
4724;4,15833;120;4.396355799999999;51.5327514
4725;5;46;4.3952795;51.4853976
4726;5;56;4.3676205;51.5127558
4727;5;20;4.345466099999999;51.5346459
4731;3,78882;322;4.5339732;51.5907649
4735;5;73;4.516092;51.5598225
4741;4,31677;161;4.568510499999999;51.605248
4744;5;66;4.545243;51.5613331
4751;4,33028;218;4.488412900000001;51.5872419
4754;5;40;4.4434732;51.6074073
4756;5;82;4.4085209;51.56918100000001
4758;5;64;4.5263062;51.622707
4759;5;27;4.5260925;51.6411826
4761;3,19505;323;4.595489000000001;51.6516832
4762;4,52632;19;4.622157899999999;51.6374425
4765;5;62;4.663126099999999;51.6701352
4766;5;4;4.7016567;51.6685998
4771;5;22;4.646781499999999;51.6496658
4772;5;10;4.6679143;51.64091089999999
4781;5;20;4.6427035;51.7026316
4782;5;30;4.6079777;51.6881524
4791;4,34211;152;4.533136799999999;51.6646624
4793;4,21192;151;5.291265999999999;52.132633
4794;5;43;4.421827899999999;51.6530684
4796;5;9;4.4590927;51.6648557
4797;5;99;4.428506200000001;51.695051
4811;1,10836;323;4.7753679;51.58910720000001
4812;1,72947;207;4.753443499999999;51.5741762
4813;2,53514;185;4.739248;51.5760683
4814;1,66019;206;4.7433041;51.5904068
4815;2,32927;82;4.7556435;51.5965008
4816;1,81188;101;4.7945883;51.5975545
4817;2,50512;293;4.8175264;51.5900222
4818;1,25;172;4.793711099999999;51.5830857
4819;1,2619;84;4.7680893;51.57490060000001
4822;2,77397;146;4.7340465;51.6118803
4823;3,11538;130;4.445034;51.5469523
4824;2,875;224;4.7532938;51.6111029
4825;4,2;10;4.7670259;51.6158223
4826;2,00552;181;4.7853845;51.6097996
4827;1,75862;116;4.798225;51.6092757
4834;1,9697;231;4.8038298;51.5668526
4835;1,79389;131;4.7864229;51.5688817
4836;4,96154;26;4.757238399999999;51.5397575
4837;2,71667;60;4.7653658;51.5684202
4838;5;45;4.722388;51.5622486
4839;4,83333;18;4.7131286;51.5837112
4841;3,48606;251;4.6928044;51.6161733
4844;4,13462;156;4.76233;51.6450387
4845;4,98113;53;4.7558302;51.6637795
4847;4,11111;153;4.810120899999999;51.6219802
4849;5;69;4.8835811;51.5978433
4851;4,47244;127;4.8002175;51.5459134
4854;3,92778;180;4.8395624;51.5680213
4855;5;23;4.7692101;51.51556
4856;5;10;4.8030552;51.5062774
4858;5;11;4.8176315;51.5346589
4859;5;3;4.8459967;51.5493034
4861;5;119;4.8615888;51.50913480000001
4871;2,74368;277;4.6508412;51.5967423
4872;2,24084;191;4.6637777;51.5777721
4873;3,02667;150;4.6639059;51.5593149
4874;3,53333;75;4.6106965;51.5877778
4875;2,33333;42;4.6286587;51.5699351
4876;2,82963;135;4.6448578;51.5416233
4877;4,66667;3;4.6099093;51.5733087
4878;4;1;4.605412299999999;51.5655775
4879;4,35714;14;4.6155138;51.55859179999999
4881;4,05528;199;4.6681631;51.4695945
4882;4,98276;58;4.6333833;51.492033
4884;4,96491;57;4.6374309;51.4392363
4885;5;60;4.569983;51.4576698
4891;4,47273;165;4.7080123;51.515397
4901;2,10672;253;4.8633595;51.6488179
4902;2,50237;211;4.8799104;51.6322951
4903;4,78571;14;4.874397699999999;51.61933
4904;3,25714;245;4.8339766;51.6289167
4905;2,40741;27;4.8500231;51.6559688
4906;3,98039;51;4.8394452;51.6603651
4907;2,61818;220;4.8716316;51.6590347
4908;3,42857;63;4.8605876;51.67005349999999
4909;5;35;4.9130331;51.6546704
4911;4,89744;39;4.8155618;51.6534267
4921;3,58759;274;4.808135699999999;51.6854154
4924;5;32;4.7951548;51.7229299
4926;5;116;4.688576400000001;51.70609349999999
4927;5;52;4.741997;51.67754
4931;3,60989;182;4.850432899999999;51.7048087
4941;3,31466;232;4.8743833;51.693251
4942;3,45783;83;4.8748407;51.7051197
4944;5;63;4.913071700000001;51.6916397
5011;1,46154;221;5.0942092;51.59680669999999
5012;2,65657;99;5.1061454;51.5910118
5013;1,53846;26;5.0997688;51.56952889999999
5014;1,12385;218;5.0949038;51.5651254
5015;3,72;25;6.8565431;52.2392121
5017;1,20168;119;5.0980573;51.5557597
5018;2,97561;82;5.1197113;51.558772
5021;1,07004;257;5.090182299999999;51.5481922
5022;2,21053;171;5.0965529;51.53868929999999
5025;1,11032;281;5.0727202;51.5502665
5026;3;8;5.063009999999999;51.5414594
5032;3,55696;158;5.0047039;51.5505507
5035;2,91406;128;4.9754308;51.5860739
5036;3,91089;101;4.9983492;51.56927719999999
5037;1,50622;241;5.054364899999999;51.5563314
5038;1;263;5.078740799999999;51.5565973
5041;1;154;5.0801734;51.5644455
5042;1,13455;275;5.0572171;51.5720295
5043;2,54124;194;5.013101;51.5791964
5044;2,13107;206;5.0314656;51.5731362
5045;2,51685;267;4.9947348;51.58525419999999
5046;1,01299;231;5.0765369;51.5711954
5047;4,06667;15;4.9975554;51.60096110000001
5048;4,27273;11;5.052785099999999;51.6012352
5049;2,10714;140;5.073913;51.5924095
5051;3,03757;346;5.0411917;51.5015547
5052;3,50633;79;5.0440844;51.5264609
5053;3,91429;35;5.090052;51.52974649999999
5056;3,96429;252;5.141134399999999;51.5868465
5059;4,73333;15;5.1548381;51.5730569
5061;3,27667;300;5.1900183;51.5873331
5062;3,8764;178;5.2146593;51.56250199999999
5063;3,65517;29;5.1683116;51.584334
5066;4,39241;158;5.1775345;51.5377796
5071;4,19337;181;5.1340286;51.6188205
5074;5;36;5.1747269;51.6275915
5076;4,85802;162;5.235437999999999;51.6037854
5081;4,05579;233;5.118305299999999;51.4982151
5084;5;25;5.1642964;51.5014681
5085;5;42;5.1363122;51.4552913
5087;5;93;5.184199800000001;51.468982
5089;5;29;5.215794300000001;51.4991893
5091;5;159;5.2430774;51.471631
5094;5;62;5.15972;51.4068917
5095;5;57;5.1247735;51.3926422
5096;5;25;5.291265999999999;52.132633
5101;2,7451;102;4.9240351;51.6251754
5102;2,96825;126;4.9332593;51.6406236
5103;3,20859;163;4.957160399999999;51.6290598
5104;2,7971;138;4.9488553;51.6188544
5105;5;13;4.981053;51.617493
5106;5;30;4.9811149;51.6359642
5107;4,875;8;4.9304565;51.6156704
5109;5;49;4.9461827;51.6585595
5111;4,56291;151;4.9182291;51.427796
5113;5;38;4.8579538;51.45136
5114;5;8;4.788655299999999;51.42263639999999
5121;3,12593;270;4.9313034;51.5747499
5122;3,24051;79;4.929033;51.5893499
5124;5;38;4.878070900000001;51.56642730000001
5125;5;13;4.9606974;51.5761484
5126;4,30159;189;4.916550099999999;51.5279213
5131;5;125;4.9604357;51.4839268
5133;5;84;4.999063899999999;51.5191649
5141;2,98639;147;5.0588201;51.6880963
5142;2,59799;199;5.0921064;51.6919419
5143;2,81579;114;5.0901862;51.681458
5144;2,7235;217;5.0633742;51.6773339
5145;4,90909;11;5.071863599999999;51.7060288
5146;4,1;30;5.0481225;51.6740284
5151;2,99336;301;5.143709299999999;51.6712021
5152;2,78481;158;5.122521;51.6800524
5154;4,95349;43;5.1365815;51.7032172
5161;4,27753;227;4.9979124;51.6933448
5165;5;137;4.9462613;51.6955305
5171;3,30333;300;5.0493972;51.6541678
5172;3,46154;65;5.0212564;51.6514138
5175;4,20779;154;5.0639948;51.6271405
5176;5;13;5.0179045;51.6238407
5211;1,10571;350;5.3003778;51.6880132
5212;1,00543;184;5.3088676;51.6982002
5213;1,41436;181;5.3283426;51.6973184
5215;1,56391;133;5.3587915;51.6853624
5216;1,93814;194;5.3243259;51.6763611
5221;4,99259;135;5.2442077;51.7196067
5222;3,47059;17;5.276420900000001;51.6996622
5223;2,21569;255;5.2679461;51.68947230000001
5224;2,47115;208;5.2583334;51.6991519
5231;2,18304;224;5.2978852;51.7092682
5232;3;27;5.3303528;51.7077994
5233;2,45198;177;5.3258671;51.7185768
5234;3,57143;7;5.2985109;51.7211356
5235;2,125;200;5.313877199999999;51.7244073
5236;3,92063;126;5.326135400000001;51.737073
5237;3,03349;209;5.288892499999999;51.7308226
5241;2,72353;170;5.351859000000001;51.71739549999999
5242;3,67241;116;5.3563373;51.7066174
5243;2,76563;64;5.3807543;51.7226852
5244;3,89655;58;5.397367;51.71531340000001
5245;4;18;5.340877;51.728471
5246;3,16667;138;5.3423362;51.70196869999999
5247;3,53333;150;5.3781601;51.7347031
5248;4,67442;43;5.3953314;51.7048327
5249;5;21;5.4034816;51.746765
5251;3,62774;274;5.2123541;51.6893101
5252;3,26087;46;5.2092136;51.6986978
5253;4,53333;60;5.1772148;51.6935063
5254;5;43;5.190356;51.711425
5256;4,7987;154;5.160875;51.7285836
5258;4,38976;254;5.412472699999999;51.6749735
5261;3,33133;166;5.3080903;51.642759
5262;2,74247;299;5.2801899;51.6334555
5263;4,12037;108;5.268469899999999;51.6577478
5264;5;4;5.262223;51.67651830000001
5266;5;26;5.2315824;51.6699622
5268;5;139;5.204501;51.6473964
5271;4,25547;274;5.3489892;51.65146619999999
5272;4;44;5.3592565;51.6410946
5275;4,33333;105;5.375233;51.668758
5281;3,28061;196;5.288657;51.5750154
5282;3,46497;157;5.2899014;51.5987046
5283;3,17037;270;5.341663;51.5963601
5291;5;41;5.3511555;51.6117629
5292;5;11;5.3790913;51.6210449
5293;5;20;5.3606587;51.62716830000001
5294;5;10;5.3724606;51.61210939999999
5296;5;62;5.2891552;51.61193369999999
5298;5;149;5.366251699999999;51.5714923
5301;3,53401;294;5.2730973;51.80296000000001
5302;3,85185;27;5.2507036;51.7973454
5305;5;48;5.138317799999999;51.80098750000001
5306;5;80;5.0910607;51.8109826
5307;5;26;5.0539238;51.804645
5308;5;57;5.1391364;51.7877209
5311;5;59;5.1930613;51.7959359
5313;5;16;5.16902;51.8075816
5314;5;49;5.2430983;51.7831302
5315;5;23;5.199371699999999;51.77713499999999
5316;5;10;5.179884299999999;51.7779953
5317;5;36;5.1584525;51.7683561
5318;5;5;5.161042900000001;51.7470842
5321;4,43939;132;5.263144;51.7504897
5324;5;98;5.2241703;51.7522286
5325;5;28;5.1981996;51.7533802
5327;5;22;5.3011441;51.812287
5328;5;84;5.3149191;51.7984298
5331;4,09392;181;5.3211681;51.779622
5333;5;7;5.297387899999999;51.741017
5334;5;45;5.291136;51.7598127
5335;5;18;5.345469;51.7864581
5341;1,56425;179;5.519450399999999;51.7678306
5342;3,37778;180;5.551684499999999;51.747791
5343;3,26667;135;5.5152837;51.7468601
5344;2,37563;197;5.503280699999999;51.7527139
5345;2,52681;317;5.4906061;51.77182810000001
5346;2,33858;127;5.5187925;51.7810937
5347;3,88889;18;5.5487034;51.7823319
5348;2,7217;212;5.5466077;51.7718443
5349;4,375;24;5.5510411;51.7610501
5351;4,16402;189;5.5689399;51.7681416
5361;4,0307;228;5.7231228;51.7633782
5363;4,93182;44;5.710610099999999;51.7507555
5364;5;49;5.7476994;51.7383628
5366;5;50;5.5663865;51.8212102
5367;5;28;5.5360342;51.8014597
5368;5;28;5.575255400000001;51.7996057
5371;5;175;5.6406699;51.79648419999999
5373;5;91;5.6212084;51.76565249999999
5374;4,45556;180;5.633371599999999;51.7280305
5375;5;57;5.682303999999999;51.74154490000001
5381;5;18;5.4634582;51.7175457
5382;5;28;5.439136899999999;51.71074290000001
5383;5;12;5.4809234;51.7061566
5384;3,78261;299;5.519335799999999;51.7175774
5386;4,78906;128;5.4603873;51.7520697
5388;4,445;200;5.576948199999999;51.7095674
5391;5;97;5.443243;51.7317056
5392;5;20;5.419945999999999;51.7301383
5394;5;38;5.4989123;51.8137933
5395;5;8;5.4985408;51.7952777
5396;5;33;5.4665781;51.7835341
5397;5;85;5.4294931;51.7958405
5398;5;55;5.386290199999999;51.7766556
5401;2,28492;179;5.6092868;51.6578086
5402;2,32258;186;5.617914799999999;51.6679652
5403;3,02151;186;5.6309456;51.6673408
5404;2,55405;74;5.6277648;51.65164009999999
5405;4,68;25;5.647304399999999;51.6507016
5406;4,42063;126;5.5891305;51.6719817
5408;5;98;5.663057999999999;51.64730059999999
5409;5;62;5.7206376;51.6392244
5411;4,54194;155;5.6770535;51.6836206
5421;3,43529;340;5.6828876;51.5513033
5422;3,68354;79;5.708309300000001;51.5632604
5423;5;54;5.7283316;51.58075729999999
5424;5;38;5.7673846;51.5788434
5425;4,98333;60;5.7197279;51.5389606
5427;4,45213;188;5.686001999999999;51.5986548
5428;5;48;5.7347983;51.6121215
5431;3,63899;277;5.8737216;51.7241898
5432;3,29245;106;5.8573828;51.7408809
5433;4,75;16;5.8595935;51.75135599999999
5434;5;35;5.8584099;51.7143737
5435;5;20;5.909698;51.706513
5437;5;61;5.816408;51.7191071
5438;5;43;5.773873399999999;51.7370788
5439;5;13;5.8284474;51.7449668
5441;5;72;5.9375059;51.6971753
5443;5;81;5.8567144;51.6906568
5445;5;38;5.776067599999999;51.6206605
5446;5;96;5.8293974;51.6550094
5447;5;44;5.8893225;51.6573027
5449;5;4;5.858248499999999;51.65092989999999
5451;4,77551;196;5.7782412;51.6945458
5453;5;91;5.7281301;51.7075784
5454;5;51;5.828350899999999;51.681493
5455;5;38;5.7564885;51.6533234
5461;2,52893;121;5.5379369;51.6294996
5462;3,27907;86;5.5228611;51.6196479
5463;3,19375;160;5.559750500000001;51.6073454
5464;4,42683;82;5.5807167;51.630114
5465;5;49;5.546354099999999;51.5895024
5466;4,97727;44;5.5067623;51.6045644
5467;2,55625;160;5.5563902;51.6233461
5469;5;179;5.603744499999999;51.5814969
5471;5;4;5.5093219;51.6836819
5472;5;33;5.500741;51.67351379999999
5473;4,49758;207;5.486332000000001;51.6504108
5476;5;48;5.5479729;51.6633645
5481;3,65333;225;5.4207226;51.61648959999999
5482;3,77303;304;5.450768;51.6362209
5491;4,25899;278;5.5175414;51.543373
5492;4,43;200;5.4473341;51.5519293
5501;2;122;5.400650199999999;51.421035
5502;2,52448;143;5.4191278;51.42413020000001
5503;2,32961;179;5.4170978;51.41369599999999
5504;3,70303;165;5.4038927;51.3958858
5505;2,96262;107;5.3764442;51.4050421
5506;2,33803;71;5.377101000000001;51.41685409999999
5507;4,65714;70;5.3564305;51.4191167
5508;2,63136;236;5.3879247;51.4308336
5509;2,5082;61;5.4072542;51.4299433
5511;5;53;5.339556099999999;51.3988355
5512;5;63;5.2866521;51.427549
5513;5;58;5.3421267;51.4460932
5521;4,08029;274;5.3167355;51.347275
5524;5;38;5.3741254;51.3762102
5525;5;52;5.2950304;51.3692923
5527;4,23485;132;5.2654118;51.3495934
5528;5;64;5.2733015;51.391313
5529;5;24;5.2367371;51.4034756
5531;3,85496;262;5.2234653;51.3672459
5534;5;23;5.213008299999999;51.4150578
5541;4,26415;212;5.1683124;51.3486605
5551;3,51111;225;5.4323481;51.3419694
5552;2,60465;172;5.453007899999999;51.3646743
5553;3,40426;47;5.4750212;51.3610175
5554;2,57333;225;5.455359899999999;51.3435287
5555;3,09524;84;5.4821122;51.3475378
5556;5;52;5.4465416;51.3150257
5561;5;57;5.382955099999999;51.3547667
5563;5;57;5.404618699999999;51.33273759999999
5571;4,2554;278;5.3438332;51.3197583
5575;5;77;5.3102355;51.2792557
5581;4,16875;160;5.4404849;51.3836688
5582;4,03704;135;5.4645541;51.39044089999999
5583;3,952;125;5.494060200000001;51.3916919
5591;4,21888;233;5.5660264;51.39355699999999
5595;5;113;5.527799799999999;51.33224449999999
5611;1,03383;266;5.480226099999999;51.4370843
5612;1,05983;234;5.475826;51.4478224
5613;1,87654;162;5.4941622;51.4416978
5614;1;84;5.4929446;51.4272742
5615;1,06077;181;5.4735916;51.4281798
5616;1,32203;236;5.4608707;51.43798779999999
5621;1,75238;105;5.4561304;51.4553246
5622;1,23699;173;5.464966899999999;51.4588634
5623;1,26582;237;5.4778796;51.4582607
5624;1,90345;145;5.4541018;51.4699053
5625;1,09237;249;5.4758603;51.4728423
5626;3,74157;89;5.423858600000001;51.4818459
