postcode;n;longitude;latitude
4751;221;4.488412900000001;51.5872419
4754;40;4.4434732;51.6074073
4756;82;4.4085209;51.56918100000001
4758;65;4.5263062;51.622707
4759;27;4.5260925;51.6411826
4761;326;4.595489000000001;51.6516832
4762;19;4.622157899999999;51.6374425
4765;65;4.663126099999999;51.6701352
4766;4;4.7016567;51.6685998
4771;22;4.646781499999999;51.6496658
4772;10;4.6679143;51.64091089999999
4781;20;4.6427035;51.7026316
4782;31;4.6079777;51.6881524
4791;153;4.533136799999999;51.6646624
4793;151;4.4768449;51.6351542
4794;45;4.421827899999999;51.6530684
4796;9;4.4590927;51.6648557
4797;99;4.428506200000001;51.695051
4811;327;4.7753679;51.58910720000001
4812;207;4.753443499999999;51.5741762
4813;185;4.739248;51.5760683
4814;208;4.7433041;51.5904068
4815;83;4.7556435;51.5965008
4816;102;4.7945883;51.5975545
4817;294;4.8175264;51.5900222
4818;172;4.793711099999999;51.5830857
4819;85;4.7680893;51.57490060000001
4822;146;4.7340465;51.6118803
4823;130;4.734851;51.6355932
4824;224;4.7532938;51.6111029
4825;13;4.7670259;51.6158223
4826;181;4.7853845;51.6097996
4827;121;4.798225;51.6092757
4834;234;4.8038298;51.5668526
4835;132;4.7864229;51.5688817
4836;31;4.757238399999999;51.5397575
4837;60;4.7653658;51.5684202
4838;46;4.722388;51.5622486
4839;18;4.7131286;51.5837112
4841;252;4.6928044;51.6161733
4844;156;4.76233;51.6450387
4845;53;4.7558302;51.6637795
4847;153;4.810120899999999;51.6219802
4849;69;4.8835811;51.5978433
4851;128;4.8002175;51.5459134
4854;180;4.8395624;51.5680213
4855;23;4.7692101;51.51556
4856;11;4.8030552;51.5062774
4858;11;4.8176315;51.5346589
4859;3;4.8459967;51.5493034
4861;119;4.8615888;51.50913480000001
4871;281;4.6508412;51.5967423
4872;191;4.6637777;51.5777721
4873;151;4.6639059;51.5593149
4874;75;4.6106965;51.5877778
4875;42;4.6286587;51.5699351
4876;136;4.6448578;51.5416233
4877;3;4.6099093;51.5733087
4878;1;4.605412299999999;51.5655775
4879;15;4.6155138;51.55859179999999
4881;199;4.6681631;51.4695945
4882;60;4.6333833;51.492033
4884;57;4.6374309;51.4392363
4885;61;4.569983;51.4576698
4891;167;4.7080123;51.515397
4901;256;4.8633595;51.6488179
4902;212;4.8799104;51.6322951
4903;15;4.874397699999999;51.61933
4904;247;4.8339766;51.6289167
4905;29;4.8500231;51.6559688
4906;51;4.8394452;51.6603651
4907;220;4.8716316;51.6590347
4908;63;4.8605876;51.67005349999999
4909;36;4.9130331;51.6546704
4911;40;4.8155618;51.6534267
4921;274;4.808135699999999;51.6854154
4924;32;4.7951548;51.7229299
4926;117;4.688576400000001;51.70609349999999
4927;52;4.741997;51.67754
4931;183;4.850432899999999;51.7048087
4941;234;4.8743833;51.693251
4942;83;4.8748407;51.7051197
4944;63;4.913071700000001;51.6916397
5011;221;5.0942092;51.59680669999999
5012;99;5.1061454;51.5910118
5013;27;5.0997688;51.56952889999999
5014;223;5.0949038;51.5651254
5015;26;5.1151924;51.569517
5017;119;5.0980573;51.5557597
5018;82;5.1197113;51.558772
5021;257;5.090182299999999;51.5481922
5022;174;5.0965529;51.53868929999999
5025;282;5.0727202;51.5502665
5026;9;5.063009999999999;51.5414594
5032;160;5.0047039;51.5505507
5035;128;4.9754308;51.5860739
5036;101;4.9983492;51.56927719999999
5037;243;5.054364899999999;51.5563314
5038;263;5.078740799999999;51.5565973
5041;154;5.0801734;51.5644455
5042;277;5.0572171;51.5720295
5043;194;5.013101;51.5791964
5044;208;5.0314656;51.5731362
5045;267;4.9947348;51.58525419999999
5046;233;5.0765369;51.5711954
5047;19;4.9975554;51.60096110000001
5048;12;5.052785099999999;51.6012352
5049;140;5.073913;51.5924095
5051;348;5.0411917;51.5015547
5052;79;5.0440844;51.5264609
5053;35;5.090052;51.52974649999999
5056;252;5.141134399999999;51.5868465
5059;15;5.1548381;51.5730569
5061;303;5.1900183;51.5873331
5062;179;5.2146593;51.56250199999999
5063;29;5.1683116;51.584334
5066;158;5.1775345;51.5377796
5071;181;5.1340286;51.6188205
5074;36;5.1747269;51.6275915
5076;162;5.235437999999999;51.6037854
5081;236;5.118305299999999;51.4982151
5084;25;5.1642964;51.5014681
5085;42;5.1363122;51.4552913
5087;95;5.184199800000001;51.468982
5089;29;5.215794300000001;51.4991893
5091;159;5.2430774;51.471631
5094;62;5.15972;51.4068917
5095;57;5.1247735;51.3926422
5096;25;5.1815;51.3848875
5101;103;4.9240351;51.6251754
5102;127;4.9332593;51.6406236
5103;163;4.957160399999999;51.6290598
5104;138;4.9488553;51.6188544
5105;13;4.981053;51.617493
5106;30;4.9811149;51.6359642
5107;8;4.9304565;51.6156704
5109;49;4.9461827;51.6585595
5111;153;4.9182291;51.427796
5113;38;4.8579538;51.45136
5114;8;4.788655299999999;51.42263639999999
5121;271;4.9313034;51.5747499
5122;79;4.929033;51.5893499
5124;38;4.878070900000001;51.56642730000001
5125;13;4.9606974;51.5761484
5126;189;4.916550099999999;51.5279213
5131;127;4.9604357;51.4839268
5133;85;4.999063899999999;51.5191649
5141;151;5.0588201;51.6880963
5142;199;5.0921064;51.6919419
5143;114;5.0901862;51.681458
5144;217;5.0633742;51.6773339
5145;11;5.071863599999999;51.7060288
5146;30;5.0481225;51.6740284
5151;302;5.143709299999999;51.6712021
5152;159;5.122521;51.6800524
5154;43;5.1365815;51.7032172
5161;228;4.9979124;51.6933448
5165;140;4.9462613;51.6955305
5171;300;5.0493972;51.6541678
5172;65;5.0212564;51.6514138
5175;154;5.0639948;51.6271405
5176;13;5.0179045;51.6238407
5211;352;5.3003778;51.6880132
5212;184;5.3088676;51.6982002
5213;182;5.3283426;51.6973184
5215;133;5.3587915;51.6853624
5216;194;5.3243259;51.6763611
5221;135;5.2442077;51.7196067
5222;18;5.276420900000001;51.6996622
5223;255;5.2679461;51.68947230000001
5224;208;5.2583334;51.6991519
5231;224;5.2978852;51.7092682
5232;29;5.3303528;51.7077994
5233;177;5.3258671;51.7185768
5234;7;5.2985109;51.7211356
5235;200;5.313877199999999;51.7244073
5236;126;5.326135400000001;51.737073
5237;209;5.288892499999999;51.7308226
5241;171;5.351859000000001;51.71739549999999
5242;116;5.3563373;51.7066174
5243;64;5.3807543;51.7226852
5244;58;5.397367;51.71531340000001
5245;19;5.340877;51.728471
5246;138;5.3423362;51.70196869999999
5247;150;5.3781601;51.7347031
5248;43;5.3953314;51.7048327
5249;22;5.4034816;51.746765
5251;275;5.2123541;51.6893101
5252;46;5.2092136;51.6986978
5253;61;5.1772148;51.6935063
5254;44;5.190356;51.711425
5256;154;5.160875;51.7285836
5258;254;5.412472699999999;51.6749735
5261;166;5.3080903;51.642759
5262;300;5.2801899;51.6334555
5263;109;5.268469899999999;51.6577478
5264;4;5.262223;51.67651830000001
5266;26;5.2315824;51.6699622
5268;139;5.204501;51.6473964
5271;274;5.3489892;51.65146619999999
5272;44;5.3592565;51.6410946
5275;106;5.375233;51.668758
5281;197;5.288657;51.5750154
5282;160;5.2899014;51.5987046
5283;270;5.341663;51.5963601
5291;42;5.3511555;51.6117629
5292;12;5.3790913;51.6210449
5293;20;5.3606587;51.62716830000001
5294;11;5.3724606;51.61210939999999
5296;63;5.2891552;51.61193369999999
5298;149;5.366251699999999;51.5714923
5301;299;5.2730973;51.80296000000001
5302;27;5.2507036;51.7973454
5305;48;5.138317799999999;51.80098750000001
5306;80;5.0910607;51.8109826
5307;26;5.0539238;51.804645
5308;57;5.1391364;51.7877209
5311;59;5.1930613;51.7959359
5313;16;5.16902;51.8075816
5314;49;5.2430983;51.7831302
5315;23;5.199371699999999;51.77713499999999
5316;11;5.179884299999999;51.7779953
5317;36;5.1584525;51.7683561
5318;5;5.161042900000001;51.7470842
5321;132;5.263144;51.7504897
5324;99;5.2241703;51.7522286
5325;28;5.1981996;51.7533802
5327;22;5.3011441;51.812287
5328;84;5.3149191;51.7984298
5331;182;5.3211681;51.779622
5333;7;5.297387899999999;51.741017
5334;45;5.291136;51.7598127
5335;18;5.345469;51.7864581
5341;182;5.519450399999999;51.7678306
5342;182;5.551684499999999;51.747791
5343;136;5.5152837;51.7468601
5344;198;5.503280699999999;51.7527139
5345;318;5.4906061;51.77182810000001
5346;127;5.5187925;51.7810937
5347;20;5.5487034;51.7823319
5348;212;5.5466077;51.7718443
5349;24;5.5510411;51.7610501
5351;189;5.5689399;51.7681416
5361;230;5.7231228;51.7633782
5363;44;5.710610099999999;51.7507555
5364;49;5.7476994;51.7383628
5366;50;5.5663865;51.8212102
5367;28;5.5360342;51.8014597
5368;28;5.575255400000001;51.7996057
5371;175;5.6406699;51.79648419999999
5373;91;5.6212084;51.76565249999999
5374;180;5.633371599999999;51.7280305
5375;58;5.682303999999999;51.74154490000001
5381;18;5.4634582;51.7175457
5382;28;5.439136899999999;51.71074290000001
5383;17;5.4809234;51.7061566
5384;300;5.519335799999999;51.7175774
5386;129;5.4603873;51.7520697
5388;203;5.576948199999999;51.7095674
5391;97;5.443243;51.7317056
5392;20;5.419945999999999;51.7301383
5394;38;5.4989123;51.8137933
5395;8;5.4985408;51.7952777
5396;33;5.4665781;51.7835341
5397;85;5.4294931;51.7958405
5398;56;5.386290199999999;51.7766556
5401;181;5.6092868;51.6578086
5402;186;5.617914799999999;51.6679652
5403;186;5.6309456;51.6673408
5404;75;5.6277648;51.65164009999999
5405;26;5.647304399999999;51.6507016
5406;127;5.5891305;51.6719817
5408;101;5.663057999999999;51.64730059999999
5409;62;5.7206376;51.6392244
5411;155;5.6770535;51.6836206
5421;342;5.6828876;51.5513033
5422;81;5.708309300000001;51.5632604
5423;57;5.7283316;51.58075729999999
5424;38;5.7673846;51.5788434
5425;61;5.7197279;51.5389606
5427;188;5.686001999999999;51.5986548
5428;48;5.7347983;51.6121215
5431;278;5.8737216;51.7241898
5432;106;5.8573828;51.7408809
5433;17;5.8595935;51.75135599999999
5434;35;5.8584099;51.7143737
5435;21;5.909698;51.706513
5437;62;5.816408;51.7191071
5438;43;5.773873399999999;51.7370788
5439;13;5.8284474;51.7449668
5441;72;5.9375059;51.6971753
5443;81;5.8567144;51.6906568
5445;39;5.776067599999999;51.6206605
5446;96;5.8293974;51.6550094
5447;49;5.8893225;51.6573027
5449;4;5.858248499999999;51.65092989999999
5451;198;5.7782412;51.6945458
5453;93;5.7281301;51.7075784
5454;54;5.828350899999999;51.681493
5455;38;5.7564885;51.6533234
5461;121;5.5379369;51.6294996
5462;86;5.5228611;51.6196479
5463;160;5.559750500000001;51.6073454
5464;82;5.5807167;51.630114
5465;49;5.546354099999999;51.5895024
5466;48;5.5067623;51.6045644
5467;160;5.5563902;51.6233461
5469;181;5.603744499999999;51.5814969
5471;4;5.5093219;51.6836819
5472;34;5.500741;51.67351379999999
5473;208;5.486332000000001;51.6504108
5476;48;5.5479729;51.6633645
5481;225;5.4207226;51.61648959999999
5482;304;5.450768;51.6362209
5491;278;5.5175414;51.543373
5492;203;5.4473341;51.5519293
5501;122;5.400650199999999;51.421035
5502;144;5.4191278;51.42413020000001
5503;179;5.4170978;51.41369599999999
5504;172;5.4038927;51.3958858
5505;107;5.3764442;51.4050421
5506;71;5.377101000000001;51.41685409999999
5507;73;5.3564305;51.4191167
5508;237;5.3879247;51.4308336
5509;62;5.4072542;51.4299433
5511;54;5.339556099999999;51.3988355
5512;63;5.2866521;51.427549
5513;58;5.3421267;51.4460932
5521;275;5.3167355;51.347275
5524;38;5.3741254;51.3762102
5525;52;5.2950304;51.3692923
5527;134;5.2654118;51.3495934
5528;64;5.2733015;51.391313
5529;24;5.2367371;51.4034756
5531;264;5.2234653;51.3672459
5534;23;5.213008299999999;51.4150578
5541;212;5.1683124;51.3486605
5551;225;5.4323481;51.3419694
5552;173;5.453007899999999;51.3646743
5553;48;5.4750212;51.3610175
5554;226;5.455359899999999;51.3435287
5555;85;5.4821122;51.3475378
5556;52;5.4465416;51.3150257
5561;57;5.382955099999999;51.3547667
5563;57;5.404618699999999;51.33273759999999
5571;279;5.3438332;51.3197583
5575;78;5.3102355;51.2792557
5581;161;5.4404849;51.3836688
5582;137;5.4645541;51.39044089999999
5583;125;5.494060200000001;51.3916919
5591;234;5.5660264;51.39355699999999
5595;113;5.527799799999999;51.33224449999999
5611;268;5.480226099999999;51.4370843
5612;235;5.475826;51.4478224
5613;162;5.4941622;51.4416978
5614;84;5.4929446;51.4272742
5615;183;5.4735916;51.4281798
5616;239;5.4608707;51.43798779999999
5621;108;5.4561304;51.4553246
5622;173;5.464966899999999;51.4588634
5623;237;5.4778796;51.4582607
5624;146;5.4541018;51.4699053
5625;249;5.4758603;51.4728423
5626;90;5.423858600000001;51.4818459
5627;270;5.444252;51.48616999999999
5628;247;5.4755291;51.4794439
5629;136;5.4711208;51.490189
5631;157;5.503711699999999;51.4570505
5632;298;5.4976308;51.4757749
5633;5;5.5044753;51.49389799999999
5641;207;5.5274803;51.4453975
5642;157;5.514885599999999;51.4394078
5643;227;5.5021076;51.42421179999999
5644;215;5.4852794;51.4131558
5645;102;5.516884699999999;51.42483319999999
5646;66;5.5110766;51.4119452
5647;2;5.5240162;51.4238391
5651;69;5.428960000000001;51.45790299999999
5652;188;5.4377862;51.4364284
5653;185;5.4435516;51.4243143
5654;213;5.464249499999999;51.4220348
5655;107;5.434559699999999;51.4115715
5657;25;5.3882374;51.4492486
5658;114;5.4092813;51.4403803
5661;28;5.5341748;51.4134885
5662;86;5.5483258;51.42729749999999
5663;146;5.547082;51.4128781
5664;127;5.5610329;51.4174812
5665;122;5.580405;51.4165601
5666;88;5.5741596;51.4260714
5667;114;5.5641591;51.4331289
5671;154;5.5466357;51.47610090000001
5672;167;5.551021;51.4653555
5673;137;5.5649967;51.4699615
5674;138;5.5535147;51.4942205
5681;35;5.4153372;51.52176979999999
5682;80;5.380298799999999;51.5260186
5683;206;5.407534999999999;51.498409
5684;264;5.361629000000001;51.513694
5685;129;5.3752502;51.4998935
5688;304;5.306528;51.5320155
5689;5;5.31227;51.4981522
5691;306;5.4616253;51.52489569999999
5692;22;5.4667096;51.5009357
5694;120;5.5317834;51.5163345
5701;335;5.665265199999999;51.4809669
5702;283;5.6619709;51.4969392
5703;146;5.6806456;51.4841754
5704;184;5.7025839;51.455444
5705;54;5.6788041;51.4671368
5706;309;5.6248852;51.4591994
5707;271;5.644176499999999;51.4898903
5708;197;5.6032052;51.481315
5709;231;5.6960332;51.48738179999999
5711;204;5.7027101;51.392245
5712;254;5.7017038;51.3554596
5715;73;5.6702967;51.4254072
5721;332;5.7824953;51.3988609
5724;29;5.7333868;51.43023609999999
5725;79;5.7943272;51.36143449999999
5731;264;5.6077376;51.43895089999999
5735;147;5.6354464;51.5113977
5737;126;5.5835966;51.5138785
5738;62;5.5693891;51.5409223
5741;271;5.6288184;51.5433598
5751;303;5.7863171;51.464512
5752;70;5.7868694;51.4829318
5753;116;5.817104;51.4392773
5754;148;5.8420356;51.46438209999999
5756;50;5.752272;51.4424786
5757;99;5.838677;51.41713530000001
5758;74;5.8687954;51.3735121
5759;36;5.888357699999999;51.4041159
5761;143;5.720853099999999;51.512534
5763;64;5.8042083;51.503163
5764;44;5.807513999999999;51.5504737
5766;16;5.9079631;51.4347299
5768;154;5.8675888;51.3367418
5801;280;5.9540026;51.5272961
5802;185;5.990645499999999;51.521472
5803;142;5.9915451;51.5332973
5804;52;5.9715216;51.5475119
5807;55;6.0160713;51.53995639999999
5808;34;6.0277302;51.5024266
5809;61;5.9863767;51.4939989
5811;29;6.0281631;51.4892198
5812;18;5.9495353;51.5064228
5813;55;5.8984244;51.4826413
5814;17;5.955857099999999;51.4744641
5815;42;5.9279362;51.5286173
5816;9;5.8802452;51.5521257
5817;9;6.0037017;51.55906359999999
5821;72;5.995824499999999;51.5990689
5823;30;6.026687;51.5737225
5824;15;6.008214799999999;51.5799507
5825;102;5.9467256;51.5857255
5826;12;6.0019136;51.61196349999999
5827;25;5.9703425;51.61885789999999
5831;316;5.9394154;51.6442067
5835;59;5.9330332;51.6762477
5836;45;5.9633391;51.6324236
5841;52;5.8499484;51.5958735
5843;24;5.8585873;51.5743227
5844;16;5.9174224;51.603051
5845;110;5.8543506;51.61678
5846;16;5.8587583;51.637693
5851;60;6.017947400000001;51.6402045
5853;59;6.091151399999999;51.6417116
5854;149;6.0558171;51.6012683
5855;75;6.106690599999999;51.5616625
5856;39;6.1651669;51.5269306
5861;63;6.0736908;51.5317075
5862;17;6.0471481;51.5462737
5863;34;6.0998158;51.5303506
5864;66;6.0821857;51.5101623
5865;36;6.087978499999999;51.4914004
5866;49;6.1190585;51.4976925
5871;38;6.1582323;51.4956398
5872;28;6.1444041;51.4779074
5911;147;6.1721338;51.3723862
5912;214;6.1635087;51.3557324
5913;217;6.1995;51.3696235
5914;203;6.1704266;51.3869562
5915;165;6.1933512;51.3567885
5916;78;6.200302499999999;51.3880104
5921;173;6.1463031;51.367165
5922;132;6.142861799999999;51.3739263
5923;58;6.143241799999999;51.3607457
5924;72;6.1313871;51.3666314
5925;82;6.1290894;51.37859700000001
5926;70;6.1180093;51.35812
5927;30;6.1069022;51.38238930000001
5928;36;6.0930958;51.4094401
5931;213;6.1417097;51.34635249999999
5932;142;6.152406999999999;51.3352663
5935;91;6.125280999999999;51.331428
5941;127;6.181193899999999;51.4206262
5943;29;6.188142;51.4518795
5944;79;6.1897318;51.4887052
5951;148;6.1222366;51.302657
5953;248;6.0970865;51.2776817
5954;73;6.0537022;51.2589121
5961;291;6.0447408;51.4593686
5962;47;6.0861041;51.4677697
5963;50;6.035263899999999;51.4308732
5964;38;6.0056778;51.461378
5966;62;5.967547799999999;51.43697770000001
5971;129;6.1053143;51.4351456
5973;58;6.135965199999999;51.454625
5975;166;6.0410628;51.41213639999999
5976;35;5.981448299999999;51.40993
5977;11;5.9402599;51.4014944
5981;192;5.978766999999999;51.33637539999999
5984;29;5.996209200000001;51.3565294
5985;47;5.9313771;51.3598327
5986;57;5.924729399999999;51.3286032
5987;27;5.962918;51.3082567
5988;140;6.0154096;51.3239768
5991;179;6.0748957;51.3261637
5993;188;6.058002;51.3691368
5995;124;6.036827199999999;51.30183719999999
6001;201;5.7099335;51.2525577
6002;155;5.6439594;51.2636378
6003;95;5.7050679;51.2764348
6004;248;5.7394393;51.25374009999999
6005;118;5.7480303;51.2323113
6006;310;5.6612402;51.2207937
6011;46;5.7823442;51.2096194
6012;20;5.7780366;51.1888387
6013;34;5.813951599999999;51.18968210000001
6014;58;5.8310829;51.178334
6015;43;5.7956867;51.1643552
6017;77;5.850878;51.16422859999999
6019;76;5.8792803;51.1601805
6021;255;5.5871324;51.2716179
6023;61;5.5674247;51.254174
6024;46;5.5787993;51.2300041
6026;162;5.636230599999999;51.32181689999999
6027;56;5.5676573;51.3040724
6028;20;5.5415198;51.2869207
6029;43;5.629655;51.3536857
6031;238;5.7297402;51.3015059
6034;49;5.8103661;51.2817626
6035;121;5.811505599999999;51.3185034
6037;42;5.825304;51.228488
6039;129;5.7137644;51.19199709999999
6041;277;5.975637;51.1999003
6042;229;6.0143553;51.19791470000001
6043;226;6.010782400000001;51.18891199999999
6044;88;6.018780599999999;51.1806274
6045;148;6.017872499999999;51.1688665
6049;129;5.9454052;51.1804467
6051;179;5.897959999999999;51.1408814
6061;106;6.0373452;51.1232742
6063;77;6.0934249;51.1413417
6065;95;5.9472187;51.1278967
6067;109;5.9307691;51.15757910000001
6071;257;6.0340072;51.2284083
6074;108;6.0182965;51.1557274
6075;116;6.085051300000001;51.162764
6077;109;5.990285999999999;51.1466749
6081;137;5.9435803;51.2330397
6082;30;5.980764400000001;51.2390226
6083;30;5.95715;51.2507344
6085;106;5.9262513;51.2129141
6086;117;5.983669;51.2677712
6088;112;5.9319565;51.2704052
6089;19;5.9024812;51.30080539999999
6091;30;5.8242896;51.25479910000001
6092;10;5.850880999999999;51.2495322
6093;172;5.872726399999999;51.268139
6095;87;5.8768645;51.2259083
6096;71;5.8574185;51.1953848
6097;105;5.8809882;51.1837052
6099;56;5.9218369;51.1921396
6101;247;5.8656888;51.1110474
6102;126;5.899845600000001;51.0883636
6104;55;5.946811599999999;51.0650246
6105;52;5.9738393;51.10032560000001
6107;58;5.8470181;51.1303318
6109;30;5.829832;51.1102211
6111;21;5.9068971;51.1063504
6112;26;5.9037639;51.1222355
6114;218;5.8622999;51.0640589
6116;51;5.8206697;51.0818563
6118;96;5.8632674;51.0378261
6121;132;5.8376436;51.03910980000001
6122;62;5.814438699999999;51.04419439999999
6123;37;5.8225889;51.04837
6124;30;5.7912352;51.04927439999999
6125;51;5.7805395;51.0288626
6127;67;5.7698876;51.0398593
6129;156;5.775697399999999;50.9898552
6131;154;5.8647132;50.9984972
6132;149;5.8881304;50.9868541
6133;90;5.8625389;50.9881421
6134;79;5.8484186;50.9901584
6135;134;5.8455184;50.9994599
6136;191;5.874379999999999;51.0137109
6137;227;5.8895328;51.0011723
6141;68;5.8423711;51.01531689999999
6142;40;5.8263285;51.0004192
6143;35;5.816773899999999;51.016595
6151;134;5.863019899999999;50.9750401
6153;5;5.886729000000001;50.972539
6155;54;5.8688045;50.9564447
6161;173;5.8049235;50.95963949999999
6162;106;5.8361202;50.9776958
6163;232;5.816696599999999;50.985204
6164;154;5.8293893;50.9531912
6165;154;5.8315496;50.9635415
6166;150;5.8451673;50.9746278
6167;5;5.792771399999999;51.0099381
6171;300;5.7586495;50.9697756
6174;21;5.849634399999999;50.9574071
6176;79;5.841569300000001;50.9342845
6181;217;5.7671408;50.9484414
6191;314;5.8032771;50.9361951
6199;1;5.776135;50.9140244
6211;261;5.6860069;50.8505631
6212;126;5.6881526;50.8295845
6213;122;5.6627676;50.8308198
6214;136;5.6735818;50.8446443
6215;185;5.6503193;50.84055499999999
6216;175;5.654256699999999;50.8521065
6217;225;5.6680028;50.8566589
6218;196;5.6610932;50.8700451
6219;60;5.6828067;50.866379
6221;185;5.699764399999999;50.8551112
6222;156;5.7140479;50.87790589999999
6223;79;5.700786;50.89161050000001
6224;226;5.711417099999999;50.8493216
6225;125;5.7373692;50.8663185
6226;172;5.7368362;50.848074
6227;188;5.7283631;50.8380525
6228;141;5.7288931;50.8249814
6229;148;5.706143000000001;50.8234882
6231;195;5.7543447;50.8863697
6235;80;5.7803686;50.9033654
6237;14;5.7620634;50.91602640000001
6241;131;5.734721;50.900394
6243;75;5.7479932;50.9180267
6245;212;5.7204374;50.7836705
6247;80;5.7347113;50.8064368
6251;11;5.7783674;50.80819349999999
6252;4;5.7646006;50.8036588
6255;40;5.8198188;50.7683236
6261;26;5.7965709;50.7799095
6262;23;5.8151242;50.7920223
6265;38;5.7606201;50.7921208
6267;91;5.756425399999999;50.8340615
6268;18;5.7749815;50.8461914
6269;100;5.8051376;50.82121050000001
6271;115;5.8792901;50.8070602
6273;7;5.860512099999999;50.8171359
6274;17;5.838976;50.7986535
6276;10;5.8701481;50.77883449999999
6277;15;5.8552792;50.7691542
6278;2;5.851086599999999;50.7797929
6281;59;5.915283899999999;50.7948062
6285;38;5.9087399;50.7638492
6286;54;5.9413922;50.8117375
6287;52;5.934579299999999;50.82512999999999
6289;2;5.9150173;50.83917229999999
6291;191;5.985043399999999;50.7599552
6294;42;5.9639985;50.7818921
6295;22;5.9931963;50.783002
6301;282;5.8264587;50.8619022
6305;41;5.8625056;50.8496543
6307;6;5.854452300000001;50.8265718
6311;24;5.8819227;50.8578128
6312;5;5.8957573;50.8623355
6321;75;5.8873609;50.8301334
6325;111;5.7845475;50.8613779
6333;84;5.8223332;50.9038909
6336;117;5.8456766;50.8922752
6341;1;5.8711971;50.8642273
6342;1;5.8676213;50.8663653
6343;108;5.8945175;50.87937059999999
6351;146;5.99831;50.8218683
6353;2;5.974235999999999;50.8185382
6361;200;5.8777048;50.9220163
6363;60;5.8861167;50.9006901
6365;65;5.878320299999999;50.9402802
6367;230;5.9253165;50.8725871
6369;160;5.9750177;50.833503
6371;177;6.0123205;50.902091
6372;264;6.0244053;50.8831806
6373;228;6.0209417;50.9120983
6374;300;6.0566905;50.9128608
6411;232;5.9578826;50.8892099
6412;205;5.9536992;50.8998727
6413;290;5.9570048;50.9153809
6414;222;5.9799297;50.9168212
6415;208;5.9875178;50.8994479
6416;162;5.9950978;50.8820789
6417;200;5.9812173;50.877568
6418;210;6.0045435;50.8659234
6419;115;5.9726234;50.8675626
6421;1;5.9517975;50.9278971
6422;9;6.0064879;50.8449365
6431;266;5.9272506;50.9273499
6432;139;5.9133759;50.92282700000001
6433;137;5.9303478;50.911513
6436;72;5.925473999999999;50.9418163
6438;106;5.9098095;50.9517608
6439;30;5.8965568;50.965505
6441;224;5.9647295;50.951581
6442;73;5.996731899999999;50.9499407
6443;111;5.993189;50.940972
6444;160;5.9625207;50.9412361
6445;84;5.9934018;50.9344256
6446;124;5.942232499999999;50.93704289999999
6447;54;5.9402376;50.95805989999999
6451;144;5.9910125;50.96854
6454;25;5.9510447;50.97843169999999
6456;24;5.9296392;50.9690592
6461;203;6.062034199999999;50.8629487
6462;195;6.0680599;50.8534962
6463;153;6.0642754;50.8732783
6464;111;6.0781852;50.8777778
6465;60;6.032371599999999;50.8527373
6466;232;6.0289752;50.8594403
6467;119;6.0255773;50.866144
6468;18;6.0451;50.8742739
6469;19;6.0448767;50.89191719999999
6471;162;6.062365;50.89427509999999
6511;323;5.8663962;51.84636
6512;142;5.856790999999999;51.8402136
6515;88;5.8439885;51.88193880000001
6521;223;5.873229299999999;51.8393932
6522;166;5.8806631;51.85094789999999
6523;259;5.8893668;51.829311
6524;293;5.8641781;51.8358703
6525;261;5.8701555;51.8170251
6531;299;5.8499243;51.8312811
6532;169;5.834575099999999;51.8214464
6533;331;5.8466081;51.81554999999999
6534;111;5.8203391;51.8168541
6535;214;5.8293517;51.8044879
6536;122;5.8093809;51.7962078
6537;272;5.792984199999999;51.81290809999999
6538;312;5.805292499999999;51.816274
6541;214;5.8346224;51.8532423
6542;233;5.8403562;51.8410314
6543;236;5.8247418;51.8378314
6544;171;5.815154;51.8316819
6545;138;5.8050313;51.8388066
6546;223;5.7804025;51.8320715
6551;93;5.813261799999999;51.8622525
6561;154;5.931409899999999;51.7927583
6562;248;5.950957;51.7599961
6564;48;5.8942162;51.8052247
6566;180;6.0394263;51.8614536
6571;60;5.9254694;51.8115994
6572;23;5.9356513;51.8203581
6573;121;5.929950499999999;51.83256970000001
6574;18;5.9055583;51.8351231
6575;7;5.9442353;51.8371481
6576;81;5.9185362;51.85699899999999
6577;7;5.9689697;51.8438455
6578;48;5.991458499999999;51.8400505
6579;20;6.009178299999999;51.8603528
6581;283;5.8525899;51.7967115
6582;58;5.8328488;51.7659213
6584;90;5.8771417;51.771655
6585;99;5.896216099999999;51.75216959999999
6586;16;5.9202252;51.7403756
6587;25;5.9010451;51.728111
6591;235;5.9795424;51.6923966
6595;89;5.994456899999999;51.7154414
6596;88;5.9442252;51.7285786
6598;69;5.998532600000001;51.6729178
6599;33;6.016858;51.7116498
6601;277;5.706639399999999;51.81183559999999
6602;203;5.7205765;51.80718539999999
6603;115;5.7607361;51.8012511
6604;111;5.736111699999999;51.8262936
6605;264;5.7241403;51.8003914
6606;17;5.6717323;51.8029326
6611;80;5.79352;51.7678677
6612;20;5.7542117;51.76979979999999
6613;23;5.7077991;51.7852998
6615;12;5.695685300000001;51.8229617
6616;32;5.6885413;51.8365533
6617;63;5.651344;51.84894569999999
6621;95;5.43977;51.8483269
6624;48;5.3841448;51.81645779999999
6626;57;5.461783200000001;51.8261167
6627;42;5.529233800000001;51.8335579
6628;21;5.5596087;51.8533194
6629;37;5.5722913;51.83417379999999
6631;58;5.606523;51.8563913
6634;30;5.6208684;51.82921220000001
6641;326;5.7738213;51.8641963
